Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,1,PS (I-V),1,Department of Education,118,118,94,0,112,30,115,118,8,0,78,118,9,8,33,118,116,118,117,118,117,102,102,103,102,118,118,5,3,13,116,0,115,118,115,96,2,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,1,PS (I-V),5,Private Unaided (Recognized),37,37,26,0,30,22,34,35,16,0,25,22,1,7,6,36,36,37,37,37,37,32,32,33,33,37,37,8,6,5,37,0,37,20,14,3,14,9
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,1,PS (I-V),98,Madarsa unrecognized,9,8,5,0,6,6,8,8,3,0,7,2,0,1,1,9,9,9,9,9,9,8,7,8,8,9,9,1,0,0,9,0,9,4,2,0,2,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,2,UPS (I-VIII),1,Department of Education,29,29,22,0,28,8,28,29,1,0,20,29,4,3,10,29,29,29,29,29,29,22,22,22,22,29,29,1,0,4,29,21,29,29,28,24,0,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,2,UPS (I-VIII),5,Private Unaided (Recognized),3,3,2,0,1,1,2,2,1,0,1,1,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,2,0,2,0,0,0,1,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,2,UPS (I-VIII),98,Madarsa unrecognized,4,4,3,0,1,2,4,4,0,0,3,3,0,3,0,4,4,4,4,4,4,3,3,3,3,4,4,0,0,1,3,2,3,2,1,0,0,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,3,HSS (I-XII),4,Government Aided,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,3,HSS (I-XII),5,Private Unaided (Recognized),2,2,2,0,2,2,2,2,0,0,1,1,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,1,1,1,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,3,HSS (I-XII),98,Madarsa unrecognized,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,4,UPS (VI-VIII),1,Department of Education,31,31,18,0,30,12,29,31,3,0,21,31,3,2,4,30,30,30,30,31,31,23,23,24,24,31,31,2,2,5,30,21,30,30,28,25,0,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,4,UPS (VI-VIII),4,Government Aided,2,2,1,0,1,1,2,2,1,0,2,1,0,1,0,2,2,2,2,2,2,1,1,1,1,2,2,0,1,0,2,1,2,2,1,1,1,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,4,UPS (VI-VIII),5,Private Unaided (Recognized),19,19,12,0,17,13,16,18,8,0,9,11,2,8,2,19,19,19,19,19,19,15,16,16,16,19,19,4,3,3,19,3,19,10,4,3,7,16
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,5,HSS (VI-XII),1,Department of Education,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,5,HSS (VI-XII),4,Government Aided,2,1,2,0,2,2,2,2,1,0,2,1,1,2,0,2,2,2,2,2,2,0,0,0,0,2,2,0,0,0,2,1,2,2,1,1,0,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,5,HSS (VI-XII),5,Private Unaided (Recognized),7,7,7,0,6,6,6,7,1,0,6,3,3,4,1,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,7,1,7,6,2,2,4,3
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,6,SS (I-X),98,Madarsa unrecognized,4,4,2,0,2,2,4,4,1,0,2,2,0,2,0,4,4,4,4,4,4,3,3,3,3,4,4,0,0,0,3,0,3,1,0,0,1,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,7,SS (VI-X),5,Private Unaided (Recognized),4,4,4,0,4,3,4,4,1,0,4,2,1,3,0,4,4,4,4,4,4,3,3,3,3,4,4,0,1,2,4,0,4,4,2,1,2,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,8,SS (IX-X),1,Department of Education,2,2,0,0,2,2,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Rural,10,HSS (IX-XII),5,Private Unaided (Recognized),3,3,3,0,3,1,3,3,1,0,3,2,2,3,0,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,3,3,2,2,0,2,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Urban,1,PS (I-V),5,Private Unaided (Recognized),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Urban,3,HSS (I-XII),5,Private Unaided (Recognized),2,2,2,0,2,2,2,2,1,0,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2,1,2,2,2,1,2,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93001,KANNAUJ,Urban,5,HSS (VI-XII),4,Government Aided,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,1,PS (I-V),1,Department of Education,227,227,172,1,218,67,226,226,7,0,188,227,1,40,20,227,225,227,226,227,226,51,51,51,51,227,227,3,3,25,188,0,188,227,107,60,20,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,1,PS (I-V),5,Private Unaided (Recognized),36,36,30,0,27,24,35,35,3,0,28,14,1,18,0,36,36,36,35,36,36,17,17,17,17,36,36,5,7,4,35,0,35,27,8,2,8,9
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,1,PS (I-V),98,Madarsa unrecognized,3,3,3,0,2,3,3,3,1,0,3,1,1,2,0,3,3,3,3,3,3,1,1,1,1,3,3,0,0,0,3,0,3,3,1,0,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,2,UPS (I-VIII),1,Department of Education,34,34,25,0,32,8,34,34,0,0,24,34,0,3,0,34,34,34,34,34,34,3,4,4,4,34,34,0,2,0,34,1,34,34,13,6,0,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,2,UPS (I-VIII),5,Private Unaided (Recognized),9,9,9,0,9,9,9,9,0,0,9,3,1,7,0,9,9,9,9,9,9,3,3,3,3,9,9,0,2,0,9,2,9,8,2,1,3,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,2,UPS (I-VIII),98,Madarsa unrecognized,9,9,5,0,3,1,9,9,0,0,3,5,2,1,0,8,8,9,9,9,9,7,7,7,7,9,9,0,2,0,9,3,9,5,2,0,0,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,3,HSS (I-XII),98,Madarsa unrecognized,2,2,2,0,1,1,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,1,1,1,1,2,2,0,0,0,2,1,2,2,1,0,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,4,UPS (VI-VIII),1,Department of Education,63,63,42,0,62,19,63,63,1,0,47,61,1,6,2,63,63,63,63,63,63,12,12,12,12,63,63,0,3,5,59,10,59,63,33,15,8,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,4,UPS (VI-VIII),4,Government Aided,10,10,10,0,9,6,10,10,0,0,9,5,0,4,1,10,10,10,10,10,10,4,4,4,4,10,10,0,0,1,10,2,10,10,1,0,2,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,4,UPS (VI-VIII),5,Private Unaided (Recognized),28,28,25,0,19,17,27,27,5,0,20,9,0,14,5,28,28,28,28,28,28,11,12,12,12,28,28,4,7,6,27,5,27,25,6,2,7,3
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,5,HSS (VI-XII),1,Department of Education,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,5,HSS (VI-XII),4,Government Aided,10,10,10,0,10,10,10,10,6,0,10,7,6,10,2,9,9,10,10,10,10,9,10,10,10,10,10,0,0,5,10,5,10,10,9,3,4,6
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,5,HSS (VI-XII),5,Private Unaided (Recognized),29,29,29,0,24,25,29,29,3,0,27,22,13,27,0,29,28,29,28,29,28,28,28,28,27,29,29,6,10,8,28,10,27,21,14,3,7,7
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,6,SS (I-X),5,Private Unaided (Recognized),1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,6,SS (I-X),98,Madarsa unrecognized,10,10,8,0,3,3,10,10,1,0,4,7,1,1,0,8,8,10,10,10,10,3,5,5,5,10,10,1,0,1,9,3,9,8,6,1,1,3
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,7,SS (VI-X),4,Government Aided,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,7,SS (VI-X),5,Private Unaided (Recognized),9,9,9,0,9,9,8,8,1,0,7,6,1,6,0,9,9,9,9,9,9,9,9,9,9,9,9,0,1,0,9,1,9,6,4,2,2,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,8,SS (IX-X),1,Department of Education,2,2,0,0,1,0,0,0,0,0,2,2,0,0,0,2,2,2,2,2,2,1,1,1,1,2,2,0,0,1,2,0,2,1,1,1,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,8,SS (IX-X),5,Private Unaided (Recognized),11,11,11,0,9,9,10,10,0,0,11,4,4,5,1,10,10,11,11,11,11,10,11,11,11,11,11,1,0,1,11,1,11,8,6,0,0,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Rural,10,HSS (IX-XII),5,Private Unaided (Recognized),9,9,9,0,9,9,9,9,2,0,9,6,5,5,2,9,9,9,9,9,9,8,8,8,8,9,9,3,2,2,9,3,9,7,8,3,2,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,1,PS (I-V),1,Department of Education,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,1,PS (I-V),5,Private Unaided (Recognized),6,6,3,0,2,1,6,6,1,0,3,5,1,2,1,5,5,6,6,6,6,4,5,5,5,6,6,1,0,1,5,0,5,4,2,0,1,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,1,PS (I-V),98,Madarsa unrecognized,2,2,2,0,1,2,2,2,1,0,0,1,1,0,0,2,2,2,2,2,2,1,1,1,1,2,2,1,1,0,2,0,2,2,0,0,1,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,2,UPS (I-VIII),5,Private Unaided (Recognized),1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,2,UPS (I-VIII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,2,UPS (I-VIII),98,Madarsa unrecognized,3,3,2,0,1,1,2,2,0,0,0,1,0,0,0,3,3,3,3,3,3,2,2,2,2,3,3,0,1,0,3,2,3,0,0,0,0,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,3,HSS (I-XII),5,Private Unaided (Recognized),1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,3,HSS (I-XII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,2,2,2,0,2,2,2,2,0,0,2,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,1,2,2,2,0,2,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,3,HSS (I-XII),98,Madarsa unrecognized,2,2,2,0,1,2,2,2,0,0,0,1,0,0,0,2,2,2,2,2,2,1,1,1,1,2,2,0,1,0,2,1,2,2,0,0,1,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,4,UPS (VI-VIII),5,Private Unaided (Recognized),6,6,5,0,3,2,6,6,1,0,4,4,0,3,0,4,4,6,6,6,6,2,3,3,3,6,6,1,1,1,6,1,6,4,3,1,2,3
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,5,HSS (VI-XII),4,Government Aided,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,5,HSS (VI-XII),5,Private Unaided (Recognized),4,4,4,0,4,4,4,4,0,0,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,4,3,4,2,4,1,4,4
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,6,SS (I-X),98,Madarsa unrecognized,4,4,3,0,2,3,3,3,0,0,2,2,1,2,1,4,4,4,4,4,4,2,2,2,2,4,4,1,1,0,4,4,4,3,2,0,2,3
2019-20,9,Uttar Pradesh,930,KANNAUJ,93002,UMARDA,Urban,10,HSS (IX-XII),5,Private Unaided (Recognized),1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,1,PS (I-V),1,Department of Education,123,123,109,0,122,16,70,76,12,0,112,123,0,12,69,123,120,123,119,123,120,27,25,27,27,123,121,2,14,21,84,0,81,122,79,77,5,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,1,PS (I-V),5,Private Unaided (Recognized),55,55,50,0,49,46,47,47,9,0,46,17,1,45,26,55,55,55,54,55,55,21,21,21,21,55,55,14,15,23,51,0,51,39,8,5,13,13
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,1,PS (I-V),98,Madarsa unrecognized,9,9,9,0,6,6,8,8,0,1,4,4,1,4,6,9,9,9,9,9,9,4,4,4,4,9,9,1,1,1,9,0,9,8,1,1,1,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,2,UPS (I-VIII),1,Department of Education,28,28,25,0,28,6,14,14,2,0,26,27,2,3,10,28,28,28,28,28,28,4,6,6,6,28,28,1,5,5,20,19,20,25,20,17,2,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,2,UPS (I-VIII),5,Private Unaided (Recognized),9,9,8,0,7,8,4,4,3,0,7,5,1,4,4,9,9,9,9,9,9,3,3,3,3,9,9,2,1,4,7,2,7,6,4,4,3,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,2,UPS (I-VIII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,2,UPS (I-VIII),98,Madarsa unrecognized,12,12,3,0,2,2,4,4,1,1,2,3,0,1,2,11,11,12,11,12,12,4,4,5,5,12,12,1,0,3,8,4,8,0,3,1,3,6
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,3,HSS (I-XII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,3,HSS (I-XII),98,Madarsa unrecognized,5,5,4,0,2,3,2,2,0,0,3,1,1,2,0,5,5,5,4,5,5,2,1,2,2,5,5,0,0,0,5,1,5,3,0,0,0,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,4,UPS (VI-VIII),1,Department of Education,35,35,26,0,35,7,18,20,2,0,31,35,3,4,17,32,32,34,34,35,35,8,9,11,11,35,35,3,6,9,26,13,26,31,26,22,2,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,4,UPS (VI-VIII),4,Government Aided,4,4,4,0,4,3,3,3,0,0,4,4,0,3,3,3,3,4,4,4,4,2,2,2,2,4,4,0,0,2,4,0,4,1,0,0,1,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,4,UPS (VI-VIII),5,Private Unaided (Recognized),27,27,25,0,26,19,25,25,5,0,23,8,0,21,9,27,27,27,27,27,27,10,10,10,10,27,27,9,13,16,25,8,25,15,0,0,6,7
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,4,UPS (VI-VIII),98,Madarsa unrecognized,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,5,HSS (VI-XII),1,Department of Education,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,5,HSS (VI-XII),4,Government Aided,6,6,6,0,6,5,6,6,3,0,6,6,3,6,2,6,6,5,5,6,6,6,5,6,6,6,6,0,1,1,6,1,6,4,6,4,3,6
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,5,HSS (VI-XII),5,Private Unaided (Recognized),12,12,12,0,10,10,11,11,3,0,11,8,3,11,3,12,12,12,12,12,12,10,10,10,10,12,12,5,4,5,12,3,12,6,3,2,2,3
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,6,SS (I-X),98,Madarsa unrecognized,14,14,13,0,11,11,8,8,2,0,10,6,3,7,2,12,12,14,14,14,14,6,7,8,8,14,13,1,2,2,13,3,13,11,7,1,3,7
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,7,SS (VI-X),4,Government Aided,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,7,SS (VI-X),5,Private Unaided (Recognized),8,8,8,0,6,6,8,8,3,0,6,6,2,5,1,8,8,8,8,8,8,7,7,7,7,8,7,2,0,5,8,1,8,5,5,4,3,2
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,8,SS (IX-X),1,Department of Education,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0
2019-20,9,Uttar Pradesh,930,KANNAUJ,93003,TAL GRAM,Rural,8,SS (IX-X),5,Private Unaided (Recognized),5,5,5,0,5,4,5,5,0,0,5,3,2,4,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,4,0,4,2,0,0,1,0
